issue,game,platform,reviewer,year,month,average_score,scores
54,Sonic Chaos,Game Gear,Ed Semrad 9 Danyon Carpenter 9 Al Manuel 8 Sushi-X 8,1994,1,8.5,"[9.0, 9.0, 8.0, 8.0]"
54,Stellar 7: Draxon’s Revenge,3DO,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 6 Mike Weigand 7,1994,1,7.2,"[8.0, 8.0, 7.0, 6.0, 7.0]"
54,Super Goal! 2,Super Nintendo,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6,1994,1,6.5,"[7.0, 7.0, 6.0, 6.0]"
54,T2: The Arcade Game,Super Nintendo,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,1,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
54,The Incredible Crash Dummies,Genesis,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 4 Mike Weigand 5,1994,1,5,"[6.0, 5.0, 5.0, 4.0, 5.0]"
54,The Lost Vikings,Genesis,Ed Semrad 8 Danyon Carpenter 6 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,1,6.8,"[8.0, 6.0, 6.0, 7.0, 7.0]"
54,The Ren & Stimpy Show: Buckaroo$!,NES,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 7,1994,1,6.5,"[7.0, 6.0, 6.0, 7.0]"
54,The Simpsons: Bart & the Beanstalk,Game Boy,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 5,1994,1,5.25,"[6.0, 5.0, 5.0, 5.0]"
54,The Untouchables,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5 Mike Weigand 6,1994,1,5.8,"[7.0, 6.0, 5.0, 5.0, 6.0]"
54,Time Killers,Genesis,Ed Semrad 5 Danyon Carpenter 3 Al Manuel 3 Sushi-X 3,1994,1,3.5,"[5.0, 3.0, 3.0, 3.0]"
54,Young Merlin,Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 8 Mike Weigand 7,1994,1,7.6,"[8.0, 8.0, 7.0, 8.0, 7.0]"
54,Zool,Genesis,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5 Mike Weigand 6,1994,1,5.8,"[7.0, 6.0, 5.0, 5.0, 6.0]"
55,Bugs Bunny Rabbit Rampage,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 5 Sushi-X 7,1994,2,6.75,"[8.0, 7.0, 5.0, 7.0]"
55,Castlevania: Bloodlines,Genesis,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8,1994,2,8.25,"[9.0, 8.0, 8.0, 8.0]"
55,Choplifter III,Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 8 Mike Weigand 8,1994,2,7.8,"[8.0, 8.0, 7.0, 8.0, 8.0]"
55,Chuck Rock II: Son of Chuck,Sega CD,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,2,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
55,Cliffhanger,NES,Ed Semrad 3 Danyon Carpenter 3 Al Manuel 3 Sushi-X 3,1994,2,3,"[3.0, 3.0, 3.0, 3.0]"
55,Cybermorph,Jaguar,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 4 Sushi-X 5,1994,2,5,"[6.0, 5.0, 4.0, 5.0]"
55,D/Generation,Amiga,Ed Semrad 7 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7,1994,2,7.25,"[7.0, 8.0, 7.0, 7.0]"
55,Dashin’ Desperadoes,Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6,1994,2,6.5,"[7.0, 7.0, 6.0, 6.0]"
55,Double Switch,Sega CD,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 5 Sushi-X 5 Mike Weigand 6,1994,2,6,"[7.0, 7.0, 5.0, 5.0, 6.0]"
55,Family Feud (1993),Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,2,7,"[7.0, 7.0, 7.0, 7.0, 7.0]"
55,Fatty Bear’s Birthday Surprise,3DO,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 8 Mike Weigand 7,1994,2,7.2,"[8.0, 7.0, 6.0, 8.0, 7.0]"
55,Goofy’s Hysterical History Tour,Genesis,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 4 Sushi-X 5 Mike Weigand 5,1994,2,5.2,"[7.0, 5.0, 4.0, 5.0, 5.0]"
55,Ground Zero Texas,Sega CD,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 8,1994,2,7.5,"[8.0, 7.0, 7.0, 8.0]"
55,Jammit,Genesis,Ed Semrad 6 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5,1994,2,5.5,"[6.0, 6.0, 5.0, 5.0]"
55,Jim Power: The Lost Dimension in 3D,Super Nintendo,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 5 Sushi-X 5,1994,2,6,"[7.0, 7.0, 5.0, 5.0]"
55,Joe & Mac 2: Lost in the Tropics,Super Nintendo,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8,1994,2,8.25,"[9.0, 8.0, 8.0, 8.0]"
55,Kirby’s Pinball Land,Game Boy,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7,1994,2,7.25,"[8.0, 7.0, 7.0, 7.0]"
55,Mega Turrican,Genesis,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8 Mike Weigand 8,1994,2,8.2,"[9.0, 8.0, 8.0, 8.0, 8.0]"
55,Ms. Pac-Man,Game Boy,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,2,7,"[7.0, 7.0, 7.0, 7.0, 7.0]"
55,NBA Jam,Game Gear,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6,1994,2,6.75,"[8.0, 7.0, 6.0, 6.0]"
55,NBA Jam,Super Nintendo,Ed Semrad 9 Danyon Carpenter 9 Al Manuel 9 Sushi-X 9,1994,2,9,"[9.0, 9.0, 9.0, 9.0]"
55,NBA Jam,Genesis,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 8 Mike Weigand 7,1994,2,7.6,"[8.0, 8.0, 7.0, 8.0, 7.0]"
55,NHL Stanley Cup,Super Nintendo,Ed Semrad 5 Danyon Carpenter 5 Al Manuel 7 Sushi-X 5 Mike Weigand 5,1994,2,5.4,"[5.0, 5.0, 7.0, 5.0, 5.0]"
55,Night Trap,3DO,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7,1994,2,7.25,"[8.0, 7.0, 7.0, 7.0]"
55,Pinball Dreams,Game Gear,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 4 Mike Weigand 6,1994,2,5.8,"[7.0, 6.0, 6.0, 4.0, 6.0]"
55,Prize Fighter,Sega CD,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 5 Mike Weigand 7,1994,2,6.2,"[7.0, 6.0, 6.0, 5.0, 7.0]"
55,RoboCop Versus The Terminator,Game Gear,Ed Semrad 8 Danyon Carpenter 8 Martin Alessi 6 Sushi-X 6 Mike Weigand 6,1994,2,6.8,"[8.0, 8.0, 6.0, 6.0, 6.0]"
55,RoboCop Versus The Terminator,Super Nintendo,Ed Semrad 6 Danyon Carpenter 6 Al Manuel 6 Sushi-X 6 Mike Weigand 5,1994,2,5.8,"[6.0, 6.0, 6.0, 6.0, 5.0]"
55,Soldiers of Fortune,Genesis,Ed Semrad 7 Danyon Carpenter 7 Martin Alessi 5 Sushi-X 6 Mike Weigand 7,1994,2,6.4,"[7.0, 7.0, 5.0, 6.0, 7.0]"
55,Stellar-Fire,Sega CD,Ed Semrad 6 Danyon Carpenter 7 Al Manuel 4 Sushi-X 4 Mike Weigand 6,1994,2,5.4,"[6.0, 7.0, 4.0, 4.0, 6.0]"
55,Syd Mead’s Terraforming,TurboGrafx-16,Ed Semrad 4 Danyon Carpenter 4 Al Manuel 4 Sushi-X 4,1994,2,4,"[4.0, 4.0, 4.0, 4.0]"
55,The Lawnmower Man,Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 6 Sushi-X 5 Mike Weigand 6,1994,2,6.6,"[8.0, 8.0, 6.0, 5.0, 6.0]"
55,The Peace Keepers,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 4 Sushi-X 7 Mike Weigand 8,1994,2,6.4,"[7.0, 6.0, 4.0, 7.0, 8.0]"
55,ToeJam & Earl 2,Genesis,Ed Semrad 7 Danyon Carpenter 7 Martin Alessi 7 Sushi-X 7 Mike Weigand 7,1994,2,7,"[7.0, 7.0, 7.0, 7.0, 7.0]"
55,Trevor McFur,Jaguar,Ed Semrad 5 Danyon Carpenter 4 Al Manuel 4 Sushi-X 4 Mike Weigand 3,1994,2,4,"[5.0, 4.0, 4.0, 4.0, 3.0]"
55,Turn ‘n Burn,Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,2,7.4,"[8.0, 8.0, 7.0, 7.0, 7.0]"
55,We’re Back! A Dinosaur’s Story,Super Nintendo,Ed Semrad 5 Danyon Carpenter 5 Al Manuel 4 Sushi-X 5 Mike Weigand 5,1994,2,4.8,"[5.0, 5.0, 4.0, 5.0, 5.0]"
55,Wiz ‘N’ Liz,Genesis,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7 Mike Weigand 6,1994,2,7.2,"[8.0, 8.0, 7.0, 7.0, 6.0]"
55,Wolfenstein 3D,Super Nintendo,Ed Semrad 7 Danyon Carpenter 8 Al Manuel 6 Sushi-X 7,1994,2,7,"[7.0, 8.0, 6.0, 7.0]"
55,X-Kaliber 2097,Super Nintendo,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,2,6.4,"[7.0, 7.0, 6.0, 6.0, 6.0]"
56,Alfred Chicken,NES,Ed Semrad 5 Danyon Carpenter 5 Al Manuel 5 Sushi-X 5,1994,3,5,"[5.0, 5.0, 5.0, 5.0]"
56,Beauty and the Beast: Belle’s Quest,Genesis,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 7,1994,3,6.25,"[7.0, 6.0, 5.0, 7.0]"
56,Beauty and the Beast: Roar of the Beast,Genesis,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 4 Sushi-X 5 Mike Weigand 4,1994,3,5,"[7.0, 5.0, 4.0, 5.0, 4.0]"
56,Bubble and Squeak,Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 6,1994,3,6.6,"[7.0, 7.0, 6.0, 7.0, 6.0]"
56,Caesars World of Boxing,CD-i,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 8,1994,3,7.6,"[9.0, 7.0, 7.0, 7.0, 8.0]"
56,Claymates,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,3,7,"[8.0, 7.0, 6.0, 7.0, 7.0]"
56,Desert Strike: Return to the Gulf,Lynx,Ed Semrad 5 Danyon Carpenter 5 Al Manuel 4 Sushi-X 5,1994,3,4.75,"[5.0, 5.0, 4.0, 5.0]"
56,Dino Dudes,Jaguar,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,3,6.4,"[7.0, 7.0, 6.0, 6.0, 6.0]"
56,Dragon’s Revenge,Genesis,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,3,6.8,"[8.0, 8.0, 6.0, 6.0, 6.0]"
56,Dune,Sega CD,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8 Mike Weigand 7,1994,3,8,"[9.0, 8.0, 8.0, 8.0, 7.0]"
56,F-117 Night Storm,Genesis,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5 Mike Weigand 5,1994,3,5.6,"[7.0, 6.0, 5.0, 5.0, 5.0]"
56,Flashback: The Quest for Identity,Super Nintendo,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8,1994,3,8.25,"[9.0, 8.0, 8.0, 8.0]"
56,Jurassic Park (Sega CD),Sega CD,Ed Semrad 8 Danyon Carpenter 6 Al Manuel 6 Sushi-X 7,1994,3,6.75,"[8.0, 6.0, 6.0, 7.0]"
56,Kether,CD-i,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 7,1994,3,5.75,"[6.0, 5.0, 5.0, 7.0]"
56,Legend,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 7,1994,3,6.8,"[8.0, 7.0, 6.0, 6.0, 7.0]"
56,Lemmings,Lynx,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,3,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
56,Lotus II,Genesis,Ed Semrad 6 Danyon Carpenter 6 Al Manuel 4 Sushi-X 5 Mike Weigand 6,1994,3,5.4,"[6.0, 6.0, 4.0, 5.0, 6.0]"
56,Malibu Bikini Volleyball,Lynx,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 4 Sushi-X 4 Mike Weigand 5,1994,3,4.8,"[6.0, 5.0, 4.0, 4.0, 5.0]"
56,Metal Combat,Super Nintendo,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 8 Sushi-X 7,1994,3,7.75,"[9.0, 7.0, 8.0, 7.0]"
56,Micro Machines,Game Gear,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6,1994,3,6.75,"[8.0, 7.0, 6.0, 6.0]"
56,Microcosm,Sega CD,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 6 Sushi-X 5 Mike Weigand 5,1994,3,5.4,"[6.0, 5.0, 6.0, 5.0, 5.0]"
56,Monster Manor,3DO,Ed Semrad 7 Danyon Carpenter 8 Al Manuel 6 Sushi-X 6,1994,3,6.75,"[7.0, 8.0, 6.0, 6.0]"
56,Prince of Persia,Genesis,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8 Mike Weigand 7,1994,3,7.8,"[8.0, 8.0, 8.0, 8.0, 7.0]"
56,Pro Moves Soccer,Genesis,Ed Semrad 7 Danyon Carpenter 8 Al Manuel 5 Sushi-X 5,1994,3,6.25,"[7.0, 8.0, 5.0, 5.0]"
56,Raiden,Jaguar,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 4 Sushi-X 5,1994,3,6,"[8.0, 7.0, 4.0, 5.0]"
56,Riddick Bowe Boxing,Super Nintendo,Ed Semrad 9 Danyon Carpenter 6 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,3,7.2,"[9.0, 6.0, 7.0, 7.0, 7.0]"
56,Sengoku,Super Nintendo,Ed Semrad 5 Danyon Carpenter 4 Al Manuel 4 Sushi-X 4 Mike Weigand 5,1994,3,4.4,"[5.0, 4.0, 4.0, 4.0, 5.0]"
56,Skitchin’,Genesis,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 6 Sushi-X 5 Mike Weigand 6,1994,3,5.8,"[7.0, 5.0, 6.0, 5.0, 6.0]"
56,Sonic the Hedgehog 3,Genesis,Ed Semrad 10 Danyon Carpenter 10 Al Manuel 9 Sushi-X 9,1994,3,9.5,"[10.0, 10.0, 9.0, 9.0]"
56,Super Battletank 2,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 8,1994,3,7.2,"[8.0, 7.0, 6.0, 7.0, 8.0]"
56,Super Pinball: Behind the Mask,Super Nintendo,Ed Semrad 8 Danyon Carpenter 6 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,3,6.4,"[8.0, 6.0, 6.0, 6.0, 6.0]"
56,The Pirates of Dark Water (SNES),Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7,1994,3,7.5,"[8.0, 8.0, 7.0, 7.0]"
56,Tommy Moe’s Winter Extreme: Skiing & Snowboarding,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,3,7.2,"[8.0, 7.0, 7.0, 7.0, 7.0]"
57,Al Michaels Announces HardBall III,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 5 Sushi-X 7 Mike Weigand 8,1994,4,7,"[8.0, 7.0, 5.0, 7.0, 8.0]"
57,Art of Fighting 2,NeoGeo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 6 Sushi-X 8,1994,4,7.5,"[8.0, 8.0, 6.0, 8.0]"
57,Captain America and the Avengers,Game Gear,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 6 Mike Weigand 7,1994,4,6.4,"[7.0, 6.0, 6.0, 6.0, 7.0]"
57,Columns III,Genesis,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 8,1994,4,7.4,"[8.0, 7.0, 7.0, 7.0, 8.0]"
57,Dracula Unleashed,Sega CD,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 6 Sushi-X 7,1994,4,7.25,"[8.0, 8.0, 6.0, 7.0]"
57,Dragon’s Lair,3DO,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,4,7,"[7.0, 7.0, 7.0, 7.0, 7.0]"
57,Dynastic Hero,TurboGrafx-16,Ed Semrad 7 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,4,7.2,"[7.0, 8.0, 7.0, 7.0, 7.0]"
57,Equinox,Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 7 Sushi-X 8 Mike Weigand 7,1994,4,7.6,"[8.0, 8.0, 7.0, 8.0, 7.0]"
57,Fire Striker,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 8,1994,4,7.4,"[8.0, 7.0, 7.0, 7.0, 8.0]"
57,Inspector Gadget,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,4,6.6,"[7.0, 6.0, 6.0, 7.0, 7.0]"
57,Lethal Enforcers,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 6 Mike Weigand 6,1994,4,6,"[7.0, 6.0, 5.0, 6.0, 6.0]"
57,Liberty or Death,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 5 Sushi-X 6 Mike Weigand 7,1994,4,6.6,"[8.0, 7.0, 5.0, 6.0, 7.0]"
57,Mansion of Hidden Souls,Sega CD,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 6 Sushi-X 7 Mike Weigand 8,1994,4,7.6,"[9.0, 8.0, 6.0, 7.0, 8.0]"
57,NBA Action ’94,Genesis,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,4,6.6,"[8.0, 7.0, 6.0, 6.0, 6.0]"
57,Pebble Beach Golf Links,Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 5,1994,4,6.25,"[7.0, 7.0, 6.0, 5.0]"
57,Pebble Beach Golf Links,3DO,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7 Mike Weigand 7,1994,4,7,"[7.0, 7.0, 7.0, 7.0, 7.0]"
57,Pelé!,Genesis,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 6 Sushi-X 8 Mike Weigand 8,1994,4,7.4,"[8.0, 7.0, 6.0, 8.0, 8.0]"
57,Racing Aces,Sega CD,Ed Semrad 5 Danyon Carpenter 4 Al Manuel 4 Sushi-X 5 Mike Weigand 5,1994,4,4.6,"[5.0, 4.0, 4.0, 5.0, 5.0]"
57,Scratch Golf,Game Gear,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7,1994,4,7.25,"[8.0, 7.0, 7.0, 7.0]"
57,Space Ace,CD-i,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7,1994,4,7.75,"[9.0, 8.0, 7.0, 7.0]"
57,SpellCraft: Aspects of Valor,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 5 Sushi-X 6 Mike Weigand 6,1994,4,6,"[7.0, 6.0, 5.0, 6.0, 6.0]"
57,Sports Illustrated for Kids: The Ultimate Triple Dare,Game Boy,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 5 Mike Weigand 6,1994,4,5.4,"[6.0, 5.0, 5.0, 5.0, 6.0]"
57,Star Trek: The Next Generation – Future’s Past,Super Nintendo,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 6 Sushi-X 8,1994,4,7.5,"[9.0, 7.0, 6.0, 8.0]"
57,Sub-Terrania,Genesis,Ed Semrad 6 Danyon Carpenter 8 Al Manuel 7 Sushi-X 7,1994,4,7,"[6.0, 8.0, 7.0, 7.0]"
57,Super Air Zonk,TurboGrafx-16,Ed Semrad 4 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5,1994,4,5,"[4.0, 6.0, 5.0, 5.0]"
57,Super Off Road,Lynx,Ed Semrad 4 Danyon Carpenter 4 Al Manuel 3 Sushi-X 4,1994,4,3.75,"[4.0, 4.0, 3.0, 4.0]"
57,Tempest 2000,Jaguar,Ed Semrad 10 Danyon Carpenter 9 Al Manuel 7 Sushi-X 8,1994,4,8.5,"[10.0, 9.0, 7.0, 8.0]"
57,The King of Dragons,Super Nintendo,Ed Semrad 8 Danyon Carpenter 7 Al Manuel 7 Sushi-X 8,1994,4,7.5,"[8.0, 7.0, 7.0, 8.0]"
57,The NinjaWarriors (1994),Super Nintendo,Ed Semrad 8 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8 Mike Weigand 9,1994,4,8.2,"[8.0, 8.0, 8.0, 8.0, 9.0]"
57,Time Trax,Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,4,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
57,Total Eclipse,3DO,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 7 Sushi-X 6,1994,4,6.5,"[7.0, 6.0, 7.0, 6.0]"
57,Twisted: The Game Show,3DO,Ed Semrad 9 Danyon Carpenter 9 Al Manuel 7 Sushi-X 8 Mike Weigand 8,1994,4,8.2,"[9.0, 9.0, 7.0, 8.0, 8.0]"
57,Wario Land: Super Mario Land 3,Game Boy,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7,1994,4,7,"[7.0, 7.0, 7.0, 7.0]"
58,Asterix and the Great Rescue,Genesis,Ed Semrad 5 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5 Mike Weigand 5,1994,5,5.2,"[5.0, 6.0, 5.0, 5.0, 5.0]"
58,Black Bass: Lure Fishing,Game Boy,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 4 Sushi-X 4,1994,5,5,"[7.0, 5.0, 4.0, 4.0]"
58,Chase H.Q. II,Game Boy,Ed Semrad 6 Danyon Carpenter 6 Al Manuel 5 Sushi-X 6 Mike Weigand 6,1994,5,5.8,"[6.0, 6.0, 5.0, 6.0, 6.0]"
58,Choplifter III,Game Gear,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,5,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
58,Disney’s Aladdin (1994),Game Gear,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 7 Sushi-X 7,1994,5,7.5,"[9.0, 7.0, 7.0, 7.0]"
58,Double Dribble: The Playoff Edition,Genesis,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 5 Mike Weigand 5,1994,5,5.2,"[6.0, 5.0, 5.0, 5.0, 5.0]"
58,Fatal Fury 2,Super Nintendo,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 8 Sushi-X 8,1994,5,8.25,"[9.0, 8.0, 8.0, 8.0]"
58,Grind Stormer,Genesis,Ed Semrad 8 Danyon Carpenter 6 Al Manuel 6 Sushi-X 7,1994,5,6.75,"[8.0, 6.0, 6.0, 7.0]"
58,Heimdall,Sega CD,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 7,1994,5,6.6,"[7.0, 7.0, 6.0, 6.0, 7.0]"
58,Jeopardy! Sports Edition,Game Gear,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,5,6,"[7.0, 5.0, 6.0, 6.0, 6.0]"
58,Jeopardy! Sports Edition,Genesis,Ed Semrad 6 Danyon Carpenter 5 Al Manuel 5 Sushi-X 6 Mike Weigand 6,1994,5,5.6,"[6.0, 5.0, 5.0, 6.0, 6.0]"
58,John Madden Football (1994),3DO,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 6 Sushi-X 6 Mike Weigand 8,1994,5,7.2,"[9.0, 7.0, 6.0, 6.0, 8.0]"
58,Knights of the Round,Super Nintendo,Ed Semrad 9 Danyon Carpenter 7 Al Manuel 7 Sushi-X 8 Mike Weigand 7,1994,5,7.6,"[9.0, 7.0, 7.0, 8.0, 7.0]"
58,Liberty or Death,Genesis,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 4 Sushi-X 4,1994,5,5.5,"[7.0, 7.0, 4.0, 4.0]"
58,Mega Man Soccer,Super Nintendo,Ed Semrad 7 Danyon Carpenter 7 Al Manuel 6 Sushi-X 7 Mike Weigand 7,1994,5,6.8,"[7.0, 7.0, 6.0, 7.0, 7.0]"
58,Might and Magic III: Isles of Terra,TurboGrafx-16,Ed Semrad 4 Danyon Carpenter 4 Al Manuel 4 Sushi-X 5,1994,5,4.25,"[4.0, 4.0, 4.0, 5.0]"
58,MLBPA Baseball,Super Nintendo,Ed Semrad 7 Danyon Carpenter 6 Al Manuel 6 Sushi-X 6 Mike Weigand 7,1994,5,6.4,"[7.0, 6.0, 6.0, 6.0, 7.0]"
58,NBA Showdown,Genesis,Ed Semrad 7 Danyon Carpenter 5 Al Manuel 6 Sushi-X 6 Mike Weigand 6,1994,5,6,"[7.0, 5.0, 6.0, 6.0, 6.0]"
58,Ninja Gaiden III: The Ancient Ship of Doom,Lynx,Ed Semrad 8 Danyon Carpenter 6 Al Manuel 6 Sushi-X 6,1994,5,6.5,"[8.0, 6.0, 6.0, 6.0]"
58,Poker Face Paul’s Blackjack,Game Gear,Ed Semrad 5 Danyon Carpenter 6 Al Manuel 5 Sushi-X 5,1994,5,5.25,"[5.0, 6.0, 5.0, 5.0]"
58,Rocko’s Modern Life: Spunky’s Dangerous Day,Super Nintendo,Ed Semrad 9 Danyon Carpenter 8 Al Manuel 5 Sushi-X 5,1994,5,6.75,"[9.0, 8.0, 5.0, 5.0]"
